Time,accX,accY,accZ
1.2267 sec,590.754562215545,56.8779357314344,1069.97700885183
1.23 sec,1274.9,-117.12,1892.586
1.2333 sec,290.76812261247,-153.717752903596,1109.62833491982
1.2367 sec,-569.635194783545,-619.206349128199,698.546957377836
1.24 sec,-467.992,351.848,857.538
1.2433 sec,-573.325199431519,-149.886403262324,809.392128141621
1.2467 sec,74.8457744504215,-20.2926178559297,528.209220505885
1.25 sec,1077.77665696774,-257.42416045455,1647.15755633384
1.2533 sec,713.811928334816,-291.110832739349,1045.42595759633
1.2567 sec,-653.484639449833,-233.179100949967,719.479874011342
1.26 sec,-625.264368956344,-113.565478889863,965.574779531541
1.2633 sec,-708.026823436564,-422.708864566034,1138.08876833859
1.2667 sec,-543.929858860892,-194.835065150073,437.283746019214
1.27 sec,1196.576,190.198,1660.908
1.2733 sec,768.47663531951,-101.715026712844,653.258433765029
1.2767 sec,-431.313277279912,535.035426364967,1196.55975171281
1.28 sec,-481.385602700249,243.85559808231,1270.16031417916
1.2833 sec,-408.327071222069,-160.088956632416,189.207092770088
1.2867 sec,-412.83828341638,257.50721456403,830.132309682855
1.29 sec,560.843745286935,9.60603477488715,936.818359598084
1.2933 sec,1037.37939214883,-331.506341204085,1291.40064685757
1.2967 sec,12.5656628439771,37.1855667371916,896.983775803313
1.3 sec,-796.502369649647,87.8096847193142,878.251110223676
1.3033 sec,-388.181510035272,-407.234863254196,537.841097184802
1.3067 sec,-221.767017170891,16.411746264565,616.251717671634
1.31 sec,-103.578,358.802,1151.192
1.3133 sec,1702.99538890091,-10.3337884452929,1127.59593581327
1.3167 sec,499.415012063234,267.512802260059,916.512032193104
1.32 sec,-978.521111183883,54.9937842960159,1063.04909469717
1.3233 sec,-533.259515520041,-506.217505876096,468.88117184996
1.3267 sec,-423.356111994637,-215.896361905432,862.399306542438
1.33 sec,-296.387721910732,-127.952719246808,843.300035911484
1.3333 sec,872.875366336403,-630.019602443016,1468.57769062618
1.3367 sec,1443.27560007048,-470.768100481507,1134.9537108307
1.34 sec,-105.763433451266,-92.3233548324294,1017.18045554035
1.3433 sec,-613.019703390358,456.074644113608,583.577079010456
1.3467 sec,-485.178805155231,167.977620265229,383.756193796346
1.35 sec,-374.906,-56.364,900.97
1.3533 sec,300.463400487407,-343.410751527609,995.337676845959
1.3567 sec,1269.50981481567,-386.352183238152,1129.8589574112
1.36 sec,205.936,4.758,722.362
1.3633 sec,-839.674868220632,-27.9639347750074,547.017355988083
1.3667 sec,-155.534607996571,144.516668526078,738.309863572624
1.37 sec,-601.502573518607,-76.6753694173728,981.177237825877
1.3733 sec,346.827154862393,-427.762325529918,1084.29778278531
1.3767 sec,1662.85911733609,-653.943473623788,1203.54710554041
1.38 sec,614.918174375203,214.978088962973,1423.96953750625
1.3833 sec,-1084.67408312687,402.071435591158,692.341619891001
1.3867 sec,-434.096141305152,-270.607174821605,390.060325755207
1.39 sec,-733.22,-78.446,1130.696
1.3933 sec,-332.708861685273,-281.298544831172,825.946382407343
1.3967 sec,1436.07549911077,-180.018446164788,1008.81569353813
1.4 sec,927.399547218699,-336.17471084511,1630.58455238405
1.4033 sec,-619.188296502883,304.944836461817,625.649870759191
1.4067 sec,-591.028980244697,256.8122889592,579.284066107666
